domain,temp,atemp,hum,windspeed,cnt
1,0.64,0.6212,0.61,0.1642,0.25594267526039355
1,0.62,0.6061,0.65,0.1642,0.21933182238598345
1,0.62,0.6061,0.65,0.1642,0.1108264293440259
1,0.62,0.6061,0.61,0.1343,0.07836611972385249
1,0.62,0.6061,0.61,0.1045,0.14660958536878185
1,0.6,0.5909,0.73,0.2537,0.16623964401603886
1,0.6,0.5909,0.73,0.2537,0.3167129022253887
1,0.6,0.5758,0.78,0.194,0.4097081868383077
1,0.62,0.5909,0.73,0.0896,0.5068618202337248
1,0.64,0.6061,0.69,0.1045,0.5855650150911249
1,0.64,0.6061,0.69,0.1045,0.5855650150911249
1,0.66,0.6212,0.65,0.1045,0.6128945369379573
1,0.7,0.6515,0.58,0.1642,0.6277447407745544
1,0.7,0.6515,0.54,0.0,0.6533121658746577
1,0.72,0.6667,0.51,0.0896,0.6382550418638993
1,0.74,0.6667,0.51,0.0,0.6318078559477215
1,0.7,0.6515,0.58,0.1045,0.6095453613921424
1,0.68,0.6364,0.65,0.1642,0.6044868062034973
1,0.66,0.6212,0.69,0.194,0.5343856898408237
1,0.64,0.6061,0.73,0.1642,0.41095539881568965
1,0.64,0.5909,0.78,0.2239,0.3647744357075373
1,0.62,0.5909,0.78,0.1343,0.29668934088517956
1,0.62,0.5909,0.78,0.1343,0.1722866859320158
1,0.6,0.5606,0.83,0.1343,0.11970622518484196
1,0.58,0.5455,0.88,0.1045,0.09048940063582536
1,0.58,0.5455,0.88,0.0,0.07153815252817422
1,0.56,0.5303,0.94,0.1045,0.09048940063582536
1,0.56,0.5303,0.88,0.0896,0.17812856328027454
1,0.58,0.5455,0.88,0.0,0.33858033431378254
1,0.62,0.5909,0.78,0.1045,0.5532078222288892
1,0.64,0.6061,0.73,0.0896,0.6695604204265977
1,0.7,0.6515,0.58,0.1642,0.4386636447719669
1,0.72,0.6667,0.51,0.2239,0.3118275774779101
1,0.74,0.6667,0.42,0.1343,0.3370654258902919
1,0.76,0.6667,0.37,0.1642,0.395729506575661
1,0.78,0.6818,0.35,0.0,0.4292289151690453
1,0.78,0.6818,0.31,0.1343,0.38524474136214404
1,0.8,0.697,0.29,0.194,0.41095539881568965
1,0.76,0.6667,0.33,0.1343,0.5227672216823723
1,0.78,0.6818,0.33,0.2836,0.769824981106298
1,0.76,0.6667,0.31,0.1343,0.754379909665182
1,0.72,0.6667,0.54,0.194,0.6454311516696011
1,0.68,0.6364,0.61,0.1343,0.5864383414751274
1,0.66,0.6212,0.57,0.0896,0.43982875610634564
1,0.66,0.6212,0.61,0.0896,0.42080003736120725
1,0.64,0.6061,0.69,0.0896,0.24781542971681936
1,0.64,0.6061,0.65,0.0896,0.14307630505634844
1,0.62,0.6061,0.69,0.1343,0.06398566881509839
1,0.6,0.5909,0.73,0.0896,0.07153815252817422
1,0.6,0.5909,0.73,0.0896,0.04524470031791268
1,0.58,0.5455,0.83,0.1343,0.07153815252817422
1,0.58,0.5455,0.88,0.1642,0.18097880127165072
1,0.6,0.5758,0.78,0.1343,0.3591186755545259
1,0.64,0.6061,0.69,0.194,0.5846903842592596
1,0.68,0.6364,0.61,0.1343,0.6987340504695388
1,0.72,0.6667,0.58,0.2239,0.4712838798368383
1,0.76,0.6818,0.48,0.194,0.35481769794043566
1,0.76,0.697,0.52,0.2537,0.39313453100402973
1,0.8,0.7273,0.46,0.2836,0.432791041933035
1,0.8,0.7273,0.43,0.2537,0.4478996817056888
1,0.8,0.7273,0.43,0.2836,0.3865708889720152
1,0.82,0.7424,0.41,0.3284,0.432791041933035
1,0.8,0.7121,0.38,0.2239,0.5614719651559551
1,0.8,0.7273,0.43,0.2537,0.7427575939686902
1,0.78,0.697,0.46,0.2836,0.7509802532951875
1,0.76,0.6818,0.48,0.2537,0.658772780443939
1,0.74,0.6818,0.56,0.1343,0.5951011198833245
1,0.72,0.6818,0.7,0.1343,0.47236853922281097
1,0.7,0.6515,0.65,0.1343,0.395729506575661
1,0.68,0.6364,0.79,0.1045,0.3035106765973773
1,0.66,0.5909,0.89,0.1343,0.20485409341915384
1,0.66,0.6061,0.78,0.0,0.15343224377184825
1,0.64,0.5758,0.89,0.0896,0.08464508357844563
1,0.64,0.5758,0.89,0.0896,0.05541321467201295
1,0.62,0.5758,0.83,0.0,0.07836611972385249
1,0.62,0.5606,0.88,0.0,0.14660958536878185
1,0.64,0.5758,0.89,0.1343,0.3445733718640316
1,0.66,0.6212,0.74,0.1045,0.6010907860385059
1,0.76,0.7121,0.58,0.1642,0.7016576366713922
1,0.76,0.7121,0.58,0.1642,0.4547036107099112
1,0.82,0.7424,0.43,0.2239,0.3035106765973773
1,0.84,0.7576,0.41,0.194,0.3703438331597648
1,0.88,0.8182,0.42,0.1343,0.39052231250070807
1,0.9,0.8485,0.42,0.0,0.37309735682034184
1,0.92,0.8788,0.4,0.2537,0.3983075762290668
1,0.92,0.8788,0.4,0.1642,0.36195760254330145
1,0.92,0.8788,0.4,0.2239,0.48834942269744236
1,0.92,0.8485,0.35,0.2239,0.7196610142525472
1,0.9,0.8182,0.37,0.2239,0.6854236114432071
1,0.82,0.803,0.59,0.1343,0.6269289577908199
1,0.8,0.7879,0.63,0.1343,0.535342513686408
1,0.8,0.803,0.66,0.1343,0.4547036107099112
1,0.76,0.7424,0.75,0.1642,0.4244329108392515
1,0.76,0.7424,0.75,0.194,0.3445733718640316
1,0.74,0.7121,0.79,0.1343,0.21933182238598345
1,0.74,0.7121,0.79,0.1045,0.12797133763019677
1,0.72,0.7121,0.84,0.1642,0.07836611972385249
1,0.72,0.7121,0.84,0.1045,0.04524470031791268
1,0.72,0.697,0.79,0.0896,0.07836611972385249
1,0.7,0.6667,0.84,0.0,0.14307630505634844
1,0.72,0.7121,0.84,0.0896,0.34753113746052444
1,0.72,0.697,0.79,0.1343,0.5669144700716883
1,0.76,0.7273,0.7,0.1045,0.6649585760641554
1,0.84,0.7879,0.49,0.0,0.4146745280048548
1,0.86,0.8182,0.5,0.2836,0.31018203787826465
1,0.9,0.8485,0.42,0.2239,0.34753113746052444
1,0.92,0.8485,0.35,0.194,0.37854432168511115
1,0.9,0.8182,0.37,0.0896,0.37309735682034184
1,0.92,0.8788,0.4,0.194,0.34753113746052444
1,0.94,0.8333,0.31,0.1642,0.326264173878472
1,0.92,0.8333,0.33,0.1343,0.4524470031791268
1,0.9,0.8182,0.37,0.2537,0.6470150341780362
1,0.88,0.803,0.39,0.2836,0.6906303767557944
1,0.84,0.7424,0.39,0.3284,0.5776456645884306
1,0.8,0.7273,0.43,0.194,0.5098818776647503
1,0.76,0.697,0.52,0.0,0.4183605962998137
1,0.74,0.6818,0.58,0.1642,0.395729506575661
1,0.74,0.697,0.57,0.1642,0.3150928767563617
1,0.7,0.6515,0.65,0.2239,0.2657524417321346
1,0.7,0.6515,0.65,0.2239,0.15343224377184825
1,0.68,0.6364,0.69,0.1642,0.11535180490384721
1,0.68,0.6364,0.69,0.1642,0.07836611972385249
1,0.66,0.6061,0.78,0.1642,0.06398566881509839
1,0.66,0.6061,0.78,0.1642,0.16929016715689127
1,0.66,0.6061,0.78,0.0896,0.326264173878472
1,0.72,0.6818,0.66,0.1045,0.5227672216823723
1,0.74,0.6818,0.58,0.1343,0.6801769894298443
1,0.76,0.697,0.55,0.0,0.46692004623955474
1,0.78,0.7121,0.52,0.0,0.3370654258902919
1,0.82,0.7576,0.46,0.0,0.395729506575661
1,0.84,0.7576,0.44,0.1343,0.46029673131554477
1,0.84,0.7576,0.44,0.1045,0.43982875610634564
1,0.86,0.7727,0.39,0.0,0.41095539881568965
1,0.84,0.7576,0.44,0.1045,0.46582270031302586
1,0.82,0.7879,0.56,0.2985,0.5401012073928609
1,0.82,0.7727,0.52,0.2239,0.7274413594391802
1,0.8,0.7727,0.59,0.2239,0.6884037281548988
1,0.78,0.7424,0.59,0.194,0.5596460352305127
1,0.76,0.7121,0.62,0.1045,0.5058511276622955
1,0.76,0.7273,0.66,0.1343,0.47236853922281097
1,0.72,0.697,0.74,0.2537,0.435149593685137
1,0.72,0.697,0.74,0.1642,0.3865708889720152
1,0.7,0.6667,0.79,0.1343,0.34605541471154166
1,0.7,0.6667,0.79,0.0896,0.28073598257797755
1,0.7,0.6667,0.79,0.1045,0.24781542971681936
1,0.68,0.6364,0.83,0.0896,0.16929016715689127
1,0.68,0.6364,0.79,0.0896,0.11535180490384721
1,0.68,0.6364,0.74,0.1343,0.12797133763019677
1,0.7,0.6515,0.61,0.1343,0.2023404510649182
1,0.72,0.6667,0.58,0.194,0.2638196710504407
1,0.74,0.6818,0.58,0.194,0.38257865575633926
1,0.74,0.6818,0.62,0.1343,0.4851953568292247
1,0.74,0.6818,0.58,0.1642,0.5198220308001769
1,0.76,0.7121,0.62,0.1343,0.576759024519236
1,0.8,0.7576,0.55,0.2239,0.5959604721286603
1,0.8,0.7576,0.55,0.194,0.629373134537033
1,0.82,0.7727,0.49,0.1045,0.6236551549558202
1,0.82,0.7727,0.49,0.1045,0.61871197142321
1,0.8,0.7273,0.46,0.194,0.6350396307719482
1,0.74,0.6818,0.58,0.1642,0.5873103692303815
1,0.72,0.6818,0.62,0.1343,0.5410479236450825
1,0.7,0.6515,0.65,0.194,0.5198220308001769
1,0.68,0.6364,0.74,0.2537,0.5305411385490645
1,0.66,0.6212,0.74,0.2239,0.4745304202623368
1,0.66,0.6061,0.78,0.2239,0.4409907891912076
1,0.66,0.6212,0.74,0.1045,0.3661747265980835
1,0.66,0.6061,0.78,0.2239,0.3490006202831662
1,0.64,0.5758,0.83,0.1045,0.3085277218806834
1,0.64,0.5758,0.89,0.2537,0.25991101540008843
1,0.64,0.5758,0.89,0.2836,0.16929016715689127
1,0.62,0.5606,0.88,0.1642,0.11970622518484196
1,0.62,0.5606,0.88,0.2239,0.1011702255324591
1,0.62,0.5606,0.88,0.1045,0.11970622518484196
1,0.64,0.5909,0.78,0.1045,0.18654867841017092
1,0.7,0.6667,0.74,0.0,0.3068644875436965
1,0.72,0.6818,0.66,0.0,0.43160693289618646
1,0.76,0.7121,0.58,0.0896,0.5641997802342505
1,0.78,0.7273,0.55,0.1045,0.6128945369379573
1,0.82,0.7576,0.46,0.0,0.6556579980753097
1,0.78,0.7424,0.59,0.2836,0.6178842627296525
1,0.82,0.7879,0.56,0.2537,0.5678164825276668
1,0.8,0.7727,0.59,0.2985,0.6070213531947546
1,0.68,0.6364,0.83,0.2836,0.5985311259242099
1,0.68,0.6364,0.83,0.2836,0.5078705014706738
1,0.7,0.6667,0.74,0.1642,0.5118853505207871
1,0.7,0.6667,0.74,0.1045,0.47775489962389356
1,0.66,0.6061,0.83,0.1642,0.45918355742158923
1,0.66,0.6061,0.83,0.1045,0.37854432168511115
1,0.64,0.5758,0.83,0.1343,0.36195760254330145
1,0.64,0.5909,0.78,0.194,0.33093645238457553
1,0.64,0.5909,0.78,0.1343,0.16929016715689127
1,0.64,0.6061,0.73,0.2239,0.12797133763019677
1,0.62,0.5909,0.73,0.2836,0.1011702255324591
1,0.6,0.6061,0.6,0.4925,0.08464508357844563
1,0.56,0.5303,0.64,0.2985,0.06398566881509839
1,0.54,0.5152,0.64,0.3881,0.1722866859320158
1,0.54,0.5152,0.64,0.4179,0.32782899903765483
1,0.56,0.5303,0.56,0.3582,0.5794148744420248
1,0.58,0.5455,0.49,0.4478,0.6980012405663324
1,0.62,0.6212,0.46,0.3582,0.47882490073936784
1,0.64,0.6212,0.41,0.3284,0.34753113746052444
1,0.66,0.6212,0.41,0.2985,0.4034142921305458
1,0.66,0.6212,0.41,0.2836,0.4478996817056888
1,0.7,0.6364,0.37,0.0,0.48202065301017144
1,0.7,0.6364,0.34,0.2537,0.4524470031791268
1,0.7,0.6364,0.37,0.4478,0.435149593685137
1,0.7,0.6364,0.37,0.4179,0.5776456645884306
1,0.7,0.6364,0.39,0.3284,0.7843139763581591
1,0.7,0.6364,0.37,0.3582,0.7744645193353368
1,0.66,0.6212,0.39,0.2836,0.6579954671579504
1,0.64,0.6212,0.44,0.2537,0.582058606228749
1,0.64,0.6212,0.41,0.2537,0.47236853922281097
1,0.62,0.6212,0.46,0.2239,0.3703438331597648
1,0.62,0.6212,0.46,0.194,0.3018197961618304
1,0.6,0.6212,0.49,0.194,0.17812856328027454
1,0.6,0.6212,0.49,0.2537,0.11535180490384721
1,0.6,0.6212,0.49,0.2836,0.1011702255324591
1,0.58,0.5455,0.53,0.3284,0.04524470031791268
1,0.54,0.5152,0.6,0.2537,0.05541321467201295
1,0.54,0.5152,0.56,0.3284,0.163132086939236
1,0.54,0.5152,0.56,0.2985,0.34008849471492214
1,0.56,0.5303,0.52,0.4179,0.6112222431338172
1,0.58,0.5455,0.49,0.3881,0.7052950775146724
1,0.62,0.6212,0.46,0.194,0.44445866007061974
1,0.62,0.6212,0.46,0.2239,0.3647744357075373
1,0.64,0.6212,0.41,0.2836,0.38257865575633926
1,0.64,0.6212,0.41,0.3582,0.41590684729813954
1,0.64,0.6212,0.44,0.2239,0.46251504166527657
1,0.64,0.6212,0.47,0.194,0.4034142921305458
1,0.64,0.6212,0.47,0.1642,0.42683764912474365
1,0.68,0.6364,0.41,0.194,0.5811786985355925
1,0.64,0.6212,0.5,0.2836,0.7631481422378119
1,0.62,0.6212,0.51,0.3284,0.742068259626248
1,0.64,0.6212,0.5,0.3582,0.6285594649860435
1,0.6,0.6212,0.56,0.1642,0.5513545244834511
1,0.6,0.6212,0.56,0.2985,0.49871893204811657
1,0.58,0.5455,0.6,0.2239,0.4386636447719669
1,0.56,0.5303,0.68,0.2239,0.33554367804680063
1,0.56,0.5303,0.64,0.3582,0.23070360980769442
1,0.54,0.5152,0.64,0.2836,0.11970622518484196
1,0.52,0.5,0.63,0.2239,0.09597850322264759
1,0.5,0.4848,0.68,0.2537,0.031992834407549194
1,0.5,0.4848,0.63,0.2836,0.06398566881509839
1,0.48,0.4697,0.67,0.2836,0.14660958536878185
1,0.5,0.4848,0.63,0.2537,0.35192117848304116
1,0.54,0.5152,0.6,0.1343,0.6153944570506624
1,0.58,0.5455,0.53,0.1343,0.7139493285994281
1,0.6,0.6212,0.49,0.0,0.46029673131554477
1,0.64,0.6212,0.47,0.1642,0.371723144575229
1,0.68,0.6364,0.36,0.0,0.4097081868383077
1,0.7,0.6364,0.34,0.2239,0.4647227632400744
1,0.74,0.6515,0.28,0.2836,0.43982875610634564
1,0.74,0.6515,0.28,0.0,0.42683764912474365
1,0.76,0.6667,0.27,0.0,0.4097081868383077
1,0.76,0.6667,0.27,0.1343,0.5651061258470002
1,0.74,0.6515,0.28,0.1045,0.8080961869032764
1,0.72,0.6515,0.32,0.1343,0.7882192983119104
1,0.7,0.6364,0.37,0.2836,0.652528347756944
1,0.66,0.6212,0.44,0.1642,0.5811786985355925
1,0.64,0.6212,0.47,0.2239,0.5128841521544782
1,0.62,0.6212,0.5,0.1045,0.4232254178922282
1,0.62,0.6212,0.53,0.0,0.33093645238457553
1,0.6,0.6212,0.56,0.1045,0.21933182238598345
1,0.58,0.5455,0.6,0.0,0.13190983552522034
1,0.6,0.6212,0.56,0.0896,0.07153815252817422
1,0.56,0.5303,0.73,0.0896,0.06398566881509839
1,0.56,0.5303,0.68,0.1045,0.07836611972385249
1,0.6,0.6061,0.64,0.194,0.159964172037746
1,0.58,0.5455,0.73,0.1642,0.33858033431378254
1,0.56,0.5303,0.78,0.1642,0.4386636447719669
1,0.6,0.5909,0.69,0.1343,0.6301857535127234
1,0.62,0.6061,0.65,0.194,0.5168600577960474
1,0.66,0.6212,0.61,0.2537,0.35192117848304116
1,0.68,0.6364,0.61,0.2985,0.39183059861926245
1,0.72,0.6667,0.54,0.3881,0.45918355742158923
1,0.72,0.6667,0.54,0.2537,0.39313453100402973
1,0.72,0.6667,0.54,0.3284,0.395729506575661
1,0.7,0.6515,0.61,0.2985,0.4034142921305458
1,0.66,0.6212,0.69,0.194,0.5485628380669675
1,0.64,0.5909,0.78,0.1045,0.5276393421008814
1,0.64,0.5758,0.83,0.2239,0.576759024519236
1,0.62,0.5758,0.83,0.2836,0.5785309458198744
1,0.62,0.5758,0.83,0.3284,0.4535767103139243
1,0.62,0.5758,0.83,0.2537,0.4386636447719669
1,0.62,0.5758,0.83,0.2537,0.39313453100402973
1,0.6,0.5606,0.83,0.2537,0.12797133763019677
1,0.56,0.5303,0.88,0.0896,0.15673223944770498
1,0.56,0.5303,0.94,0.1343,0.15343224377184825
1,0.56,0.5303,0.94,0.1045,0.11535180490384721
1,0.56,0.5303,0.94,0.1045,0.07836611972385249
1,0.54,0.5152,0.94,0.1343,0.07836611972385249
1,0.54,0.5152,1.0,0.0,0.11535180490384721
1,0.56,0.5303,0.94,0.0,0.3150928767563617
1,0.6,0.5606,0.83,0.0,0.5058511276622955
1,0.6,0.5606,0.83,0.0,0.6816801448309201
1,0.7,0.6515,0.58,0.194,0.47882490073936784
1,0.7,0.6515,0.58,0.194,0.4171355260378896
1,0.68,0.6364,0.69,0.2537,0.43041956631945105
1,0.7,0.6515,0.65,0.2537,0.49871893204811657
1,0.74,0.6818,0.62,0.2836,0.4569490742954714
1,0.76,0.697,0.52,0.194,0.46910703734564213
1,0.78,0.697,0.43,0.2239,0.49871893204811657
1,0.76,0.6818,0.45,0.1642,0.602791187698731
1,0.76,0.6818,0.4,0.194,0.7516614146627009
1,0.76,0.6818,0.4,0.194,0.6786705047686902
1,0.64,0.5758,0.83,0.2537,0.5794148744420248
1,0.64,0.5909,0.78,0.1045,0.48730033572274134
1,0.64,0.5909,0.78,0.0896,0.46140721961538883
1,0.62,0.5606,0.88,0.1343,0.4232254178922282
1,0.62,0.5758,0.83,0.1343,0.42683764912474365
1,0.62,0.5606,0.88,0.1343,0.326264173878472
1,0.62,0.5758,0.83,0.1045,0.3118275774779101
1,0.6,0.5455,0.88,0.0,0.23291135015651293
1,0.6,0.5455,0.88,0.0896,0.14307630505634844
1,0.6,0.5455,0.88,0.0896,0.07153815252817422
1,0.62,0.5758,0.83,0.0,0.08464508357844563
1,0.62,0.5758,0.83,0.1045,0.16623964401603886
1,0.64,0.5909,0.78,0.1343,0.2415406028920298
1,0.66,0.6061,0.78,0.0896,0.3661747265980835
1,0.7,0.6515,0.61,0.2239,0.47236853922281097
1,0.72,0.6818,0.62,0.194,0.49974404912579273
1,0.72,0.6818,0.62,0.1343,0.6430480131259725
1,0.74,0.697,0.66,0.0896,0.6556579980753097
1,0.76,0.697,0.55,0.0,0.5785309458198744
1,0.8,0.7273,0.46,0.2836,0.5846903842592596
1,0.82,0.7576,0.46,0.1343,0.6128945369379573
1,0.76,0.697,0.52,0.2239,0.6921108294230833
1,0.76,0.6818,0.48,0.1642,0.67791600703152
1,0.74,0.6818,0.55,0.194,0.6244752146854166
1,0.74,0.6667,0.51,0.1045,0.5776456645884306
1,0.72,0.6667,0.58,0.1343,0.4386636447719669
1,0.72,0.6818,0.66,0.1045,0.432791041933035
1,0.72,0.6818,0.62,0.1343,0.4059435601189494
1,0.72,0.6818,0.62,0.0,0.39183059861926245
1,0.7,0.6515,0.65,0.0,0.3018197961618304
1,0.7,0.6515,0.65,0.0896,0.2789070641998758
1,0.68,0.6364,0.74,0.0896,0.27146820190747606
1,0.66,0.6061,0.78,0.1343,0.17523197083542122
1,0.66,0.6212,0.74,0.1343,0.13190983552522034
1,0.66,0.6061,0.78,0.0,0.1394535320999379
1,0.66,0.6061,0.78,0.1642,0.1837848414944837
1,0.66,0.6061,0.78,0.1642,0.2695764143864395
1,0.68,0.6364,0.74,0.1045,0.2932191707375637
1,0.68,0.6364,0.74,0.1045,0.41590684729813954
1,0.7,0.6515,0.61,0.1045,0.49974404912579273
1,0.72,0.6667,0.58,0.0896,0.6211884802076433
1,0.74,0.6818,0.55,0.0896,0.6366493662588772
1,0.74,0.6667,0.51,0.0,0.6095453613921424
1,0.74,0.6818,0.58,0.1045,0.569616222326006
1,0.74,0.6818,0.55,0.1045,0.6087051881997135
1,0.76,0.6818,0.48,0.0,0.6220117920072822
1,0.74,0.6667,0.51,0.0,0.6374527096273566
1,0.74,0.6818,0.58,0.0896,0.5504255355767423
1,0.72,0.6818,0.62,0.1343,0.5641997802342505
1,0.7,0.6515,0.7,0.194,0.48730033572274134
1,0.68,0.6364,0.79,0.1343,0.4134385356042906
1,0.66,0.6061,0.78,0.2239,0.3944341528331279
1,0.66,0.6061,0.78,0.194,0.3068644875436965
1,0.66,0.6061,0.83,0.1642,0.163132086939236
1,0.64,0.5758,0.89,0.0896,0.1108264293440259
1,0.64,0.5758,0.89,0.0896,0.04524470031791268
1,0.64,0.5758,0.89,0.0,0.031992834407549194
1,0.62,0.5606,0.88,0.1642,0.05541321467201295
1,0.62,0.5758,0.83,0.1343,0.05541321467201295
1,0.6,0.5758,0.78,0.1343,0.163132086939236
1,0.56,0.5303,0.88,0.194,0.21698596004748263
1,0.56,0.5303,0.83,0.194,0.47560767572420326
1,0.6,0.5758,0.78,0.2537,0.47345071369776304
1,0.6,0.5758,0.78,0.2537,0.3051921890580206
1,0.6,0.5758,0.78,0.1045,0.31018203787826465
1,0.62,0.6061,0.69,0.1045,0.40720230286121406
1,0.64,0.6061,0.65,0.1045,0.4280349520351891
1,0.66,0.6212,0.61,0.1045,0.4232254178922282
1,0.66,0.6212,0.61,0.1343,0.45806767835432033
1,0.7,0.6515,0.58,0.1642,0.5532078222288892
1,0.7,0.6515,0.54,0.0,0.7604609925481438
1,0.7,0.6515,0.61,0.2537,0.742068259626248
1,0.66,0.6212,0.65,0.2239,0.6641885021797955
1,0.66,0.6212,0.69,0.2239,0.5687170643505617
1,0.64,0.6061,0.73,0.1642,0.45918355742158923
1,0.64,0.6061,0.73,0.2239,0.3647744357075373
1,0.62,0.5909,0.78,0.2537,0.24781542971681936
2,0.62,0.5909,0.78,0.1642,0.1837848414944837
2,0.62,0.5909,0.78,0.1642,0.11970622518484196
2,0.62,0.5758,0.83,0.1642,0.07836611972385249
2,0.62,0.5758,0.83,0.1642,0.04524470031791268
2,0.6,0.5455,0.88,0.1045,0.09597850322264759
2,0.6,0.5455,0.88,0.1343,0.159964172037746
2,0.6,0.5455,0.88,0.1343,0.3430849270141714
2,0.6,0.5152,0.94,0.0,0.5623827069794367
2,0.62,0.5606,0.88,0.1045,0.6406560097470205
2,0.62,0.5606,0.88,0.2537,0.5305411385490645
2,0.64,0.5758,0.83,0.194,0.4059435601189494
2,0.66,0.6061,0.83,0.1642,0.4183605962998137
2,0.7,0.6667,0.74,0.1642,0.43982875610634564
2,0.74,0.697,0.66,0.1642,0.46029673131554477
2,0.76,0.7121,0.62,0.2239,0.3944341528331279
2,0.78,0.7424,0.59,0.2537,0.4171355260378896
2,0.8,0.7727,0.59,0.2239,0.5855650150911249
2,0.78,0.7576,0.66,0.2239,0.7651573115126785
2,0.76,0.7273,0.7,0.2537,0.7406876663195296
2,0.74,0.7121,0.74,0.2239,0.6595491776261018
2,0.74,0.697,0.7,0.2239,0.5776456645884306
2,0.72,0.697,0.74,0.194,0.4841394353233475
2,0.7,0.6667,0.79,0.1045,0.3340149973036333
2,0.7,0.6667,0.74,0.1045,0.25594267526039355
2,0.66,0.6061,0.78,0.194,0.1837848414944837
2,0.66,0.6061,0.78,0.1343,0.14660958536878185
2,0.66,0.6061,0.78,0.0,0.08464508357844563
2,0.66,0.6061,0.78,0.1343,0.08464508357844563
2,0.64,0.5758,0.83,0.0,0.10610822770981287
2,0.64,0.5758,0.89,0.0,0.15343224377184825
2,0.66,0.6061,0.83,0.0,0.35337240599447123
2,0.7,0.6667,0.79,0.0,0.5641997802342505
2,0.72,0.697,0.74,0.1045,0.6579954671579504
2,0.72,0.697,0.79,0.1642,0.47345071369776304
2,0.74,0.697,0.7,0.2537,0.371723144575229
2,0.74,0.697,0.7,0.1642,0.38524474136214404
2,0.8,0.7727,0.59,0.2239,0.4386636447719669
2,0.82,0.7879,0.56,0.2537,0.38789250270409065
2,0.82,0.7727,0.52,0.2836,0.38524474136214404
2,0.82,0.7879,0.56,0.2836,0.3865708889720152
2,0.82,0.803,0.59,0.3284,0.5138810124772532
2,0.8,0.7576,0.55,0.3881,0.7358351913736315
2,0.8,0.7727,0.59,0.2537,0.7246218086760894
2,0.8,0.7424,0.52,0.2537,0.5916512292496918
2,0.74,0.7121,0.74,0.1343,0.5372510492004083
2,0.74,0.7121,0.79,0.1642,0.5028068605308895
2,0.72,0.697,0.79,0.194,0.3892096287445518
2,0.72,0.697,0.79,0.2239,0.32782899903765483
2,0.72,0.697,0.79,0.2239,0.2239498408528444
2,0.72,0.697,0.74,0.2239,0.17812856328027454
2,0.72,0.697,0.74,0.2239,0.06398566881509839
2,0.72,0.697,0.74,0.1642,0.07153815252817422
2,0.7,0.6667,0.79,0.1343,0.08464508357844563
2,0.72,0.697,0.74,0.1642,0.15673223944770498
2,0.72,0.697,0.74,0.1642,0.319928344075492
2,0.72,0.697,0.74,0.1343,0.5785309458198744
2,0.74,0.697,0.7,0.194,0.6649585760641554
2,0.74,0.697,0.7,0.1343,0.48202065301017144
2,0.76,0.7273,0.66,0.1343,0.36054093330087456
2,0.76,0.7273,0.66,0.2537,0.37309735682034184
2,0.76,0.7273,0.66,0.2836,0.4046809021298364
2,0.76,0.7121,0.62,0.2836,0.4363240886517368
2,0.76,0.7273,0.66,0.2985,0.39052231250070807
2,0.76,0.697,0.52,0.3582,0.43982875610634564
2,0.74,0.6818,0.62,0.2985,0.5305411385490645
2,0.72,0.6818,0.7,0.3582,0.7631481422378119
2,0.72,0.6818,0.7,0.4179,0.743446289150458
2,0.72,0.6818,0.7,0.3582,0.639856688150984
2,0.7,0.6667,0.74,0.2239,0.6002387788263601
2,0.7,0.6667,0.74,0.194,0.4893962608177081
2,0.7,0.6667,0.74,0.2239,0.40720230286121406
2,0.7,0.6667,0.74,0.2836,0.32782899903765483
2,0.68,0.6364,0.79,0.194,0.2539352507353369
2,0.66,0.6061,0.83,0.3284,0.16929016715689127
2,0.66,0.6061,0.83,0.3284,0.11970622518484196
2,0.66,0.6061,0.83,0.1642,0.07153815252817422
2,0.66,0.6061,0.83,0.0896,0.09597850322264759
2,0.64,0.5758,0.89,0.0896,0.14307630505634844
2,0.66,0.6061,0.83,0.1343,0.3051921890580206
2,0.66,0.6061,0.83,0.2239,0.5237452715957782
2,0.7,0.6667,0.74,0.2239,0.6906303767557944
2,0.74,0.6818,0.62,0.1343,0.4862489853378283
2,0.8,0.7273,0.43,0.2836,0.38524474136214404
2,0.8,0.7121,0.38,0.3284,0.4558277251836041
2,0.8,0.7121,0.41,0.2836,0.4535767103139243
2,0.8,0.7121,0.36,0.2239,0.47560767572420326
2,0.78,0.697,0.43,0.2836,0.4841394353233475
2,0.82,0.7273,0.34,0.3881,0.47019671834311494
2,0.8,0.697,0.33,0.4179,0.5785309458198744
2,0.76,0.6667,0.37,0.2537,0.7550580041029147
2,0.76,0.6667,0.37,0.2985,0.6801769894298443
2,0.74,0.6515,0.4,0.2239,0.6277447407745544
2,0.72,0.6515,0.45,0.1642,0.5429364038149521
2,0.7,0.6515,0.48,0.1343,0.48834942269744236
2,0.7,0.6515,0.48,0.0,0.4134385356042906
2,0.68,0.6364,0.51,0.1343,0.41958208969135535
2,0.68,0.6364,0.47,0.1642,0.3445733718640316
2,0.66,0.6212,0.5,0.1642,0.3118275774779101
2,0.66,0.6212,0.5,0.194,0.245741623971811
2,0.64,0.6212,0.57,0.194,0.19979518683823613
2,0.64,0.6212,0.57,0.194,0.10610822770981287
2,0.62,0.6061,0.61,0.1343,0.11970622518484196
2,0.64,0.6212,0.57,0.2239,0.1722866859320158
2,0.64,0.6212,0.57,0.2836,0.2073372640024274
2,0.7,0.6515,0.48,0.2537,0.33858033431378254
2,0.72,0.6515,0.45,0.2537,0.4363240886517368
